Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Exchange
MLP,"Maui Land & Pineapple Company, Inc.",5.4,$102.08M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/mlp,NYSE
MMS,"Maximus, Inc.",56.95,$3.72B,1997,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mms,NYSE
MXL,"MaxLinear, Inc",17.69,$1.09B,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxl,NYSE
MXPT,"MaxPoint Interactive, Inc.",1.59,$41.5M,2015,Consumer Services,Advertising,http://www.nasdaq.com/symbol/mxpt,NYSE
MBI,"MBIA, Inc.",6.79,$1.04B,1987,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mbi,NYSE
MNI,McClatchy Company (The),1.36,$116.77M,1988,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mni,NYSE
MKC,"McCormick & Company, Incorporated",86.72,$11.1B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc,NYSE
MKC.V,"McCormick & Company, Incorporated",n/a,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc.v,NYSE
MDR,"McDermott International, Inc.",4.39,$1.05B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mdr,NYSE
MCD,McDonald&#39;s Corporation,114.45,$105.09B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/mcd,NYSE
MUX,McEwen Mining Inc.,0.91,$249.74M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mux,NYSE
MHFI,"McGraw Hill Financial, Inc.",97.47,$26.35B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mhfi,NYSE
MCK,McKesson Corporation,191.25,$44.01B,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/mck,NYSE
MDU,"MDU Resources Group, Inc.",17.79,$3.47B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mdu,NYSE
MJN,Mead Johnson Nutrition Company,80.7,$15.91B,2009,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mjn,NYSE
MTL,Mechel OAO,0.92,$382.97M,2004,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mtl,NYSE
MTL^,Mechel OAO,0.3499,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtl^,NYSE
MEG,"Media General, Inc.",15.57,$1.99B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/meg,NYSE
MPW,"Medical Properties Trust, Inc.",12.17,$2.89B,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mpw,NYSE
MED,MEDIFAST INC,30.01,$352.89M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/med,NYSE
MCC,Medley Capital Corporation,7.47,$431.31M,2011,n/a,n/a,http://www.nasdaq.com/symbol/mcc,NYSE
MCQ,Medley Capital Corporation,25.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcq,NYSE
MCV,Medley Capital Corporation,25.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcv,NYSE
MDLY,Medley Management Inc.,6.12,$179.58M,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdly,NYSE
MD,"Mednax, Inc",72.22,$6.79B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/md,NYSE
MDT,Medtronic plc,76.51,$108.16B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/mdt,NYSE
MW,"Men&#39;s Wearhouse, Inc. (The)",20.65,$998.57M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/mw,NYSE
MRK,"Merck & Company, Inc.",54.57,$152.44B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrk,NYSE
MCY,Mercury General Corporation,51.95,$2.87B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mcy,NYSE
MDP,Meredith Corporation,47.16,$2.1B,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mdp,NYSE
MTH,Meritage Corporation,37.97,$1.51B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mth,NYSE
MTOR,"Meritor, Inc.",10.51,$976.11M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mtor,NYSE
MER^D,"Merrill Lynch & Co., Inc.",26.02,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/mer^d,NYSE
MER^E,"Merrill Lynch & Co., Inc.",26.18,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/mer^e,NYSE
MER^F,"Merrill Lynch & Co., Inc.",26.23,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/mer^f,NYSE
MER^K,"Merrill Lynch & Co., Inc.",25.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^k,NYSE
MER^M,"Merrill Lynch & Co., Inc.",25.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^m,NYSE
MER^P,"Merrill Lynch & Co., Inc.",26.34,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^p,NYSE
PIY,"Merrill Lynch Depositor, Inc.",26.25,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/piy,NYSE
MTR,Mesa Royalty Trust,8.2,$15.28M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtr,NYSE
MSB,Mesabi Trust,6.08,$79.77M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/msb,NYSE
MPG,Metaldyne Performance Group Inc.,20.3,$1.37B,2014,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mpg,NYSE
MEI,"Methode Electronics, Inc.",37.04,$1.43B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mei,NYSE
MET,"MetLife, Inc.",51.56,$57.32B,2000,Finance,Life Insurance,http://www.nasdaq.com/symbol/met,NYSE
MET^A,"MetLife, Inc.",24.957,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/met^a,NYSE
MTD,"Mettler-Toledo International, Inc.",342.17,$9.36B,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/mtd,NYSE
MXE,"Mexico Equity and Income Fund, Inc. (The)",11.8301,$80.12M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxe,NYSE
MXF,"Mexico Fund, Inc. (The)",18.24,$256.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mxf,NYSE
MFA,"MFA Financial, Inc.",6.96,$2.58B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfa,NYSE
MFA^B,"MFA Financial, Inc.",24.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfa^b,NYSE
MFO,"MFA Financial, Inc.",26.01,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mfo,NYSE
MIL,MFC Industrial Ltd.,2.04,$128.81M,n/a,Consumer Durables,Steel/Iron Ore,http://www.nasdaq.com/symbol/mil,NYSE
MCR,MFS Charter Income Trust,8.02,$440.19M,1989,n/a,n/a,http://www.nasdaq.com/symbol/mcr,NYSE
MGF,MFS Government Markets Income Trust,5.32,$173.44M,1987,n/a,n/a,http://www.nasdaq.com/symbol/mgf,NYSE
MIN,MFS Intermediate Income Trust,4.54,$535.38M,1988,n/a,n/a,http://www.nasdaq.com/symbol/min,NYSE
MMT,MFS Multimarket Income Trust,5.69,$445.97M,1987,n/a,n/a,http://www.nasdaq.com/symbol/mmt,NYSE
MFM,MFS Municipal Income Trust,6.69,$275.55M,1986,n/a,n/a,http://www.nasdaq.com/symbol/mfm,NYSE
MFV,MFS Special Value Trust,5.33,$37.57M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mfv,NYSE
MTG,MGIC Investment Corporation,9.65,$3.28B,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mtg,NYSE
MGM,MGM Resorts International,23.28,$13.12B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mgm,NYSE
KORS,Michael Kors Holdings Limited,42.89,$7.89B,2011,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kors,NYSE
MAA,"Mid-America Apartment Communities, Inc.",89.88,$6.78B,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/maa,NYSE
MEP,"Midcoast Energy Partners, L.P.",11.47,$518.67M,2013,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/mep,NYSE
MSL,MidSouth Bancorp,10.89,$123.73M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msl,NYSE
MPO,"Midstates Petroleum Company, Inc.",3.29,$35.82M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mpo,NYSE
MCRN,Milacron Holdings Corp.,14.3,$962.45M,2015,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mcrn,NYSE
MLR,"Miller Industries, Inc.",22.11,$250.75M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mlr,NYSE
HIE,Miller/Howard High Income Equity Fund,12.04,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/hie,NYSE
MR,Mindray Medical International Limited,26.88,$3.18B,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mr,NYSE
MTX,Minerals Technologies Inc.,61.61,$2.14B,1992,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/mtx,NYSE
MP^D,Mississippi Power Company,25.89,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mp^d,NYSE
MG,Mistras Group Inc,21.5,$620.52M,2009,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/mg,NYSE
MTU,Mitsubishi UFJ Financial Group Inc,6.58,$91.53B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/mtu,NYSE
MIXT,MiX Telematics Limited,4.85,$153.81M,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mixt,NYSE
MFG,"Mizuho Financial Group, Inc.",4.13,$51.33B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mfg,NYSE
MBT,Mobile TeleSystems OJSC,7.05,$7.01B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/mbt,NYSE
MBLY,Mobileye N.V.,43.46,$9.42B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mbly,NYSE
MODN,"Model N, Inc.",11.69,$311.74M,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/modn,NYSE
MOD,Modine Manufacturing Company,9.62,$463.3M,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mod,NYSE
MC,Moelis & Company,29.82,$1.54B,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/mc,NYSE
MHK,"Mohawk Industries, Inc.",191.02,$14.12B,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/mhk,NYSE
MOH,Molina Healthcare Inc,62.58,$3.51B,2003,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/moh,NYSE
TAP,Molson Coors Brewing  Company,93.17,$15.17B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/tap,NYSE
TAP.A,Molson Coors Brewing  Company,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tap.a,NYSE
MNR,Monmouth Real Estate Investment Corporation,10.49,$639.05M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mnr,NYSE
MNR^A,Monmouth Real Estate Investment Corporation,25.5301,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr^a,NYSE
MNR^B,Monmouth Real Estate Investment Corporation,26.1083,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mnr^b,NYSE
MORE          ,"Monogram Residential Trust, Inc.",10,$1.67B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/more          ,NYSE
MON,Monsanto Company,97.31,$42.8B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mon,NYSE
MWW,"Monster Worldwide, Inc.",6.32,$576.95M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/mww,NYSE
MTS,"Montgomery Street Income Securities, Inc.",17.71,$183.62M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mts,NYSE
MCO,Moody&#39;s Corporation,103.44,$20.45B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mco,NYSE
MOG.A,Moog Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mog.a,NYSE
MOG.B,Moog Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mog.b,NYSE
MS,Morgan Stanley,35.27,$68.29B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ms,NYSE
MS^A,Morgan Stanley,20.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^a,NYSE
MS^E,Morgan Stanley,28.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^e,NYSE
MS^F,Morgan Stanley,27.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^f,NYSE
MS^G,Morgan Stanley,26.84,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^g,NYSE
MS^I,Morgan Stanley,26.43,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ms^i,NYSE
MSK,Morgan Stanley,25.63,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/msk,NYSE
MWG,Morgan Stanley,25.81,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mwg,NYSE
MWO,Morgan Stanley,25.5513,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mwo,NYSE
MWR,Morgan Stanley,25.58,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mwr,NYSE
APF,"Morgan Stanley Asia-Pacific Fund, Inc.",13.95,$195.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apf,NYSE
CAF,Morgan Stanley China A Share Fund Inc.,26.15,$572.2M,2006,n/a,n/a,http://www.nasdaq.com/symbol/caf,NYSE
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",8.91,$205.02M,1993,n/a,n/a,http://www.nasdaq.com/symbol/msd,NYSE
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",7.28,$513.86M,2007,n/a,n/a,http://www.nasdaq.com/symbol/edd,NYSE
MSF,"Morgan Stanley Emerging Markets Fund, Inc.",13.21,$192.23M,1991,n/a,n/a,http://www.nasdaq.com/symbol/msf,NYSE
IIF,"Morgan Stanley India Investment Fund, Inc.",25.81,$397.36M,1994,n/a,n/a,http://www.nasdaq.com/symbol/iif,NYSE
MOS,Mosaic Company (The),31.82,$11.22B,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mos,NYSE
MSI,"Motorola Solutions, Inc.",72.05,$12.72B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/msi,NYSE
MOV,Movado Group Inc.,27.06,$623.16M,n/a,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/mov,NYSE
MPLX,MPLX LP,37.83,$3.1B,2012,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mplx,NYSE
MRC,MRC Global Inc.,15.36,$1.57B,2012,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mrc,NYSE
ICB,"MS Income Securities, Inc.",17.6,$157.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/icb,NYSE
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,16.2,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/hjv,NYSE
MSA,MSA Safety Incorporporated,47.05,$1.76B,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/msa,NYSE
MSM,"MSC Industrial Direct Company, Inc.",62,$3.82B,1995,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/msm,NYSE
MSCI,MSCI Inc,70.56,$7.24B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/msci,NYSE
MSG,MSG Networks Inc.,164.7,$4.11B,2015,Consumer Services,Television Services,http://www.nasdaq.com/symbol/msg,NYSE
MSGN,MSG Networks Inc.,19.93,$1.49B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/msgn,NYSE
MLI,"Mueller Industries, Inc.",31.55,$1.8B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mli,NYSE
MWA,MUELLER WATER PRODUCTS,9.38,$1.51B,2006,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mwa,NYSE
MPSX,Multi Packaging Solutions International Limited,16.91,$1.31B,2015,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/mpsx,NYSE
MUR,Murphy Oil Corporation,29.11,$5.01B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mur,NYSE
MUSA,Murphy USA Inc.,63,$2.63B,2013,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/musa,NYSE
MVO,MV Oil Trust,6.39,$73.49M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mvo,NYSE
MVC,"MVC Capital, Inc.",8.47,$192.29M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mvc,NYSE
MVCB,"MVC Capital, Inc.",24.52,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mvcb,NYSE
MYE,"Myers Industries, Inc.",15.45,$465.67M,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/mye,NYSE
NBR,Nabors Industries Ltd.,10.37,$3.43B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbr,NYSE
NC,"NACCO Industries, Inc.",42.25,$288.7M,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/nc,NYSE
NTP,Nam Tai Property Inc.,5.29,$225.45M,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/ntp,NYSE
NBHC,National Bank Holdings Corporation,22.8,$691.47M,2012,Finance,Major Banks,http://www.nasdaq.com/symbol/nbhc,NYSE
NFG,National Fuel Gas Company,46.46,$3.93B,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/nfg,NYSE
NGG,"National Grid Transco, PLC",69.71,$52.52B,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ngg,NYSE
NHI,"National Health Investors, Inc.",61.01,$2.29B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nhi,NYSE
NOV,"National Oilwell Varco, Inc.",37.72,$14.17B,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nov,NYSE
NPK,"National Presto Industries, Inc.",90.04,$624.27M,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/npk,NYSE
NNN,National Retail Properties,39.04,$5.32B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nnn,NYSE
NNN^D,National Retail Properties,26.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^d,NYSE
NNN^E,National Retail Properties,25.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nnn^e,NYSE
SID,National Steel Company,1.25,$1.73B,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sid,NYSE
NSA,National Storage Affiliates Trust,16.7,$384.38M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nsa,NYSE
NSM,Nationstar Mortgage Holdings Inc.,13.6,$1.49B,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nsm,NYSE
NW^C,Natl Westminster Pfd,26.05,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nw^c,NYSE
NGS,"Natural Gas Services Group, Inc.",23.35,$297.62M,2002,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ngs,NYSE
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",20.38,$458.37M,2012,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/ngvc,NYSE
NRP,Natural Resource Partners LP,1.66,$203.02M,2002,Energy,Coal Mining,http://www.nasdaq.com/symbol/nrp,NYSE
NTZ,"Natuzzi, S.p.A.",1.65,$90.51M,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntz,NYSE
NLS,"Nautilus Group, Inc. (The)",18.83,$583.4M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/nls,NYSE
NCI,"Navigant Consulting, Inc.",17.52,$833.61M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/nci,NYSE
NVGS,Navigator Holdings Ltd.,13.49,$746.85M,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nvgs,NYSE
NNA,Navios Maritime Acquisition Corporation,3.49,$526.06M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nna,NYSE
NM,Navios Maritime Holdings Inc.,1.46,$157.44M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nm,NYSE
NM^G,Navios Maritime Holdings Inc.,12.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^g,NYSE
NM^H,Navios Maritime Holdings Inc.,12.43,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nm^h,NYSE
NAP,Navios Maritime Midstream Partners LP,11.85,$240.3M,2014,n/a,n/a,http://www.nasdaq.com/symbol/nap,NYSE
NMM,Navios Maritime Partners LP,3.5,$290.78M,2007,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nmm,NYSE
NAV,Navistar International Corporation,14.02,$1.14B,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav,NYSE
NAV^D,Navistar International Corporation,4.215,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav^d,NYSE
NCS,"NCI Building Systems, Inc.",11.92,$883.06M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ncs,NYSE
NCR,NCR Corporation,27.26,$4.63B,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ncr,NYSE
NP,"Neenah Paper, Inc.",65.83,$1.1B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/np,NYSE
NEFF,Neff Corporation,8.03,$204.33M,2014,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/neff,NYSE
NNI,"Nelnet, Inc.",32.93,$1.48B,2003,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nni,NYSE
NPTN,NeoPhotonics Corporation,10.23,$414.55M,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/nptn,NYSE
N,Netsuite Inc,85.68,$6.81B,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/n,NYSE
NSR,"Neustar, Inc.",25.07,$1.33B,2005,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/nsr,NYSE
NVRO,Nevro Corp.,63.23,$1.77B,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvro,NYSE
HYB,"New America High Income Fund, Inc. (The)",7.77,$180.67M,1988,n/a,n/a,http://www.nasdaq.com/symbol/hyb,NYSE
GF,"New Germany Fund, Inc. (The)",15.19,$243.47M,1990,n/a,n/a,http://www.nasdaq.com/symbol/gf,NYSE
NWHM,New Home Company Inc. (The),14.72,$243.12M,2014,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nwhm,NYSE
IRL,"New Ireland Fund, Inc. (The)",14.17,$71.35M,1990,n/a,n/a,http://www.nasdaq.com/symbol/irl,NYSE
NEWM,New Media Investment Group Inc.,18.5,$827.14M,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/newm,NYSE
NMFC,New Mountain Finance Corporation,14.15,$905.68M,2011,n/a,n/a,http://www.nasdaq.com/symbol/nmfc,NYSE
EDU,"New Oriental Education & Technology Group, Inc.",30.63,$4.83B,2006,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edu,NYSE
NEWR,"New Relic, Inc.",36.4,$1.77B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/newr,NYSE
NRZ,New Residential Investment Corp.,12.49,$2.88B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrz,NYSE
SNR,New Senior Investment Group Inc.,9.45,$817.75M,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snr,NYSE
NSLP^A,New Source Energy Partners L.P.,0.64,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nslp^a,NYSE
NWY,"New York & Company, Inc.",2.08,$134.13M,2004,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/nwy,NYSE
NYCB,"New York Community Bancorp, Inc.",16.67,$8.08B,n/a,Finance,Banks,http://www.nasdaq.com/symbol/nycb,NYSE
NYCB^U,"New York Community Bancorp, Inc.",49.9187,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nycb^u,NYSE
NYRT,"New York REIT, Inc.",11.54,$1.88B,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nyrt,NYSE
NYT,New York Times Company (The),14.22,$2.3B,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nyt,NYSE
NCT,Newcastle Investment Corporation,4.36,$289.88M,2002,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nct,NYSE
NCT^B,Newcastle Investment Corporation,26.1199,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^b,NYSE
NCT^C,Newcastle Investment Corporation,24.12,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nct^c,NYSE
